case_id,pair,method,initial_x_m,initial_y_m,initial_z_m,initial_vx_mps,initial_vy_mps,initial_vz_mps,burn_time_s,propellant_kg,final_x_m,final_y_m,final_z_m,final_vx_mps,final_vy_mps,final_vz_mps,final_speed_mps,position_error_m,max_thrust_N,runtime_s,success
105,A,ESPDI-A,-165.88489082076876,112.085368839676,1602.9677156750524,14.505215727659895,22.182791827199395,-70.05333000834594,26.450688979549447,1232.0516489438614,3.410605131648481e-13,1.1368683772161603e-13,1.2505552149377763e-12,4.618527782440651e-14,0.0,5.684341886080802e-14,7.32410687763558e-14,1.3012053321130676e-12,180000.0703456653,3.880781599902548,True
105,A,Optimizer-A,-165.88489082076876,112.085368839676,1602.9677156750524,14.505215727659895,22.182791827199395,-70.05333000834594,24.43102903648257,1172.2097642534081,-1.972075584476456e-08,-1.1839281966167745e-07,1.391414485851783e-07,4.264366637585226e-12,-7.582912076031789e-11,-1.8562928971732617e-11,7.818454265462077e-11,1.8375557317510975e-07,180000.00000345206,24.994808300049044,True
106,T,ESPDI-T,418.911255469503,239.884692389854,720.7364755992317,-51.35741325257976,-29.409229566357645,-86.28073648721075,16.09874338147046,923.4084169489415,1.3200399974488963e-13,-5.0043628095630677e-14,-3.863951476487659e-12,-1.5991930002456911e-12,-9.11687392246563e-13,-7.739753282720585e-12,7.955650383884414e-12,3.86652950762215e-12,180000.0,0.6435795000288635,True
106,T,Optimizer-T,418.911255469503,239.884692389854,720.7364755992317,-51.35741325257976,-29.409229566357645,-86.28073648721075,16.09874338147046,923.4084169494236,4.2797765331670234e-11,2.4487079031132453e-11,2.0319745885899465e-10,-7.229772336359019e-13,-4.1522341120980855e-13,-3.40349970429088e-12,3.50412853626699e-12,2.090944117943243e-10,180000.0,1.6487609000178054,True
106,A,ESPDI-A,-444.7807077424083,-280.7845942698291,1668.7987573636071,30.6812693645452,35.54000678791829,-65.98173553919128,27.35743619377321,1234.7560039862256,4.547473508864641e-13,5.684341886080802e-14,-7.958078640513122e-13,1.4210854715202004e-14,-1.0658141036401503e-14,-7.105427357601002e-14,7.32410687763558e-14,9.18333536299287e-13,180000.0841969284,4.246855600038543,True
106,A,Optimizer-A,-444.7807077424083,-280.7845942698291,1668.7987573636071,30.6812693645452,35.54000678791829,-65.98173553919128,25.055070482966308,1160.043354851061,-2.1698230978289165e-07,1.0811933781224174e-07,-5.376615064278667e-08,2.184918912462308e-13,4.5075054799781356e-13,-9.094947017729282e-13,1.0383137173387008e-12,2.483181687324132e-07,180000.00000000017,27.99338080000598,True
107,T,ESPDI-T,-17.147798032550103,-149.51320278883884,965.8885865974048,1.8947646608109778,16.52062453915127,-104.16686523021039,17.835349529182754,1023.018473195234,1.2371312606068371e-13,1.3260694693467863e-12,-1.5543137577792715e-11,2.0045597126649994e-14,1.8228127340869094e-13,-2.7185337314605817e-12,2.7247117164369247e-12,1.560009265797115e-11,180000.0,0.5417831999948248,True
107,T,Optimizer-T,-17.147798032550103,-149.51320278883884,965.8885865974048,1.8947646608109778,16.52062453915127,-104.16686523021039,17.835349529182754,1023.0184731957634,-4.4924064468432334e-12,-3.9217296077254105e-11,6.623679382755654e-10,-2.942091015256665e-15,-2.6867397195928788e-14,4.583000645652646e-13,4.590963538432336e-13,6.635431136578224e-10,180000.00000000003,2.016263799974695,True
107,A,ESPDI-A,-428.258973293829,72.126672388021,1135.4997253588936,27.084013176093762,8.481580381733146,-77.99067712814508,21.304912112949108,1070.0154799590346,-3.410605131648481e-13,1.1368683772161603e-13,8.810729923425242e-13,0.0,-1.4210854715202004e-14,5.684341886080802e-14,5.859285502108464e-14,9.515968624090878e-13,180000.0004712711,3.8219985000323504,True
107,A,Optimizer-A,-428.258973293829,72.126672388021,1135.4997253588936,27.084013176093762,8.481580381733146,-77.99067712814508,20.247907175006123,1033.5923596545454,1.3818138229829244e-07,-1.6353566342502023e-07,4.975481324720477e-07,1.5496937066927785e-11,1.0488054869028929e-11,-1.1661072107926884e-10,1.1810255976912235e-10,5.416568579388159e-07,180000.00000126555,19.28203310002573,True
108,T,ESPDI-T,-10.592488351041982,322.942159377877,848.8568726902643,1.2309482695806224,-37.52896194799429,-96.33073657440924,16.97102733236992,973.4417843456285,-3.3949359369198594e-13,1.0186848109841606e-11,7.493637199477987e-11,2.0347655851904456e-14,-5.882933029610626e-13,-4.014871768376338e-12,4.057794764883119e-12,7.56263643054006e-11,180000.0,0.6491521999705583,True
108,T,Optimizer-T,-10.592488351041982,322.942159377877,848.8568726902643,1.2309482695806224,-37.52896194799429,-96.33073657440924,16.97102733236992,973.4417843461488,1.1865647353559439e-12,-3.6281644355540266e-11,-2.537507981514864e-10,-1.8179902028236938e-14,5.559996907322784e-13,3.8760106235713465e-12,3.915727840257809e-12,2.563342217019208e-10,179999.99999999997,1.9332754999632016,True
108,A,ESPDI-A,-415.1037588117622,-313.1438309795764,1597.0391012699984,-6.514130040559941,8.008845162255945,-63.842144341792995,26.774155649137114,1243.9317566989957,2.2737367544323206e-13,-4.547473508864641e-13,-9.094947017729282e-13,8.526512829121202e-14,-2.842170943040401e-14,-9.947598300641403e-14,1.3406493525361332e-13,1.0419570787589327e-12,180000.0114594822,4.049407799961045,True
108,A,Optimizer-A,-415.1037588117622,-313.1438309795764,1597.0391012699984,-6.514130040559941,8.008845162255945,-63.842144341792995,25.25864245644297,1194.8463182807955,2.389675609399183e-07,7.66464390139374e-08,4.172372314314998e-07,8.305889309667691e-11,4.977085410473592e-11,-2.7991831075269147e-10,2.961928060156095e-10,4.868953471617014e-07,180000.0000037528,27.70652709994465,True
109,T,ESPDI-T,-426.4128667771173,-226.20464728392056,680.8856122720795,53.49587896040077,28.378638109215103,-83.434928400167,15.736813226821038,902.6484518242341,9.793005111263103e-12,4.882664530938413e-12,-4.381046919557999e-11,1.1853504289227601e-12,5.934211455560501e-13,-5.159303539947757e-12,5.326876881687607e-12,4.5156401242434856e-11,180000.0,0.6113795000128448,True
109,T,Optimizer-T,-426.4128667771173,-226.20464728392056,680.8856122720795,53.49587896040077,28.378638109215103,-83.434928400167,15.736813226821038,902.6484518247162,3.6838088135482394e-11,1.9597878875288188e-11,-1.638671420778337e-10,-1.5720758028692217e-13,-8.171241461241152e-14,6.981082378842984e-13,7.20240413892042e-13,1.6909630938209437e-10,180000.0,19.0950853000395,True
109,A,ESPDI-A,-334.8601273330669,359.0656615615636,1436.5031201450197,-5.430541038442222,23.271538440900088,-62.810533576645184,25.72716792556323,1253.2939403040655,-1.1368683772161603e-12,4.547473508864641e-13,1.7053025658242404e-13,5.684341886080802e-14,-1.1368683772161603e-13,-7.105427357601002e-14,1.4561792860887974e-13,1.2362626859460049e-12,179999.99999998408,3.926731099956669,True
109,A,Optimizer-A,-334.8601273330669,359.0656615615636,1436.5031201450197,-5.430541038442222,23.271538440900088,-62.810533576645184,24.26555595435607,1212.268472735468,1.4828680300599338e-07,-2.2204716886187667e-07,3.1558945678966666e-07,-6.545874953189923e-13,1.0942358130705543e-12,-2.2026824808563106e-13,1.2939686645158305e-12,4.13389194805706e-07,180000.00000000527,25.85711129999254,True
110,T,ESPDI-T,-97.4371321042538,-42.29437044787367,1104.6803693105467,10.122460963699439,4.393839438795979,-111.865954152449,18.95177959074957,1087.0558263822077,1.8476043571904294e-12,8.280932527019094e-13,-6.106174236455585e-11,2.5653719600005065e-13,1.1159524910056562e-13,-7.816939803784173e-12,7.821944306151682e-12,6.109530064490454e-11,180000.0,0.7208432999905199,True
110,T,Optimizer-T,-97.4371321042538,-42.29437044787367,1104.6803693105467,10.122460963699439,4.393839438795979,-111.865954152449,18.95177959074957,1087.055826382777,1.3089640482633058e-11,5.674183345405481e-12,-3.844462526103598e-10,-6.772360450213455e-14,-2.864375403532904e-14,1.98596694644948e-12,1.9873277695543506e-12,3.8471087350210214e-10,179999.99999999997,1.5914857999887317,True
110,A,ESPDI-A,-20.674218198128415,439.7376061081825,1281.1450008535628,10.654733526076633,-18.35942583169165,-71.10201877795154,23.300916858822067,1114.025927296425,-5.684341886080802e-14,-1.1368683772161603e-13,-5.115907697472721e-13,-1.0658141036401503e-14,2.842170943040401e-14,-4.973799150320701e-14,5.826883674891095e-14,5.271441804947985e-13,180000.0163698224,3.73522110003978,True
110,A,Optimizer-A,-20.674218198128415,439.7376061081825,1281.1450008535628,10.654733526076633,-18.35942583169165,-71.10201877795154,21.791222365192958,1063.300300535433,-4.645808242369553e-08,-1.3890429035341693e-07,1.848112347602182e-07,9.233525055662994e-11,4.5493742106827995e-10,1.6052332796334667e-09,1.6710080004675109e-09,2.3581337492744073e-07,180000.0000188754,20.18532079993747,True
111,T,ESPDI-T,185.68769984502669,366.30555150979,981.1564020303074,-20.104363858552176,-39.65981643968156,-103.56317475454331,18.196451757073827,1043.730949238392,-2.3255293090523876e-12,-5.586651150371602e-12,-3.566485279847542e-11,-4.2696748914217153e-13,-8.538100781940727e-13,-5.928452173620258e-12,6.004817904092754e-12,3.6174583380878485e-11,180000.0,0.5355209999252111,True
111,T,Optimizer-T,185.68769984502669,366.30555150979,981.1564020303074,-20.104363858552176,-39.65981643968156,-103.56317475454331,18.196451757073827,1043.7309492389322,2.3209656418998748e-11,4.568478928490549e-11,3.242686119619975e-10,-4.574118861455645e-14,-9.059419880941277e-14,-6.998845947236987e-13,7.07204363055933e-13,3.2829243187569023e-10,180000.0,2.0087557000806555,True
111,A,ESPDI-A,-140.5190720216628,237.1432282129058,1746.3918692905963,43.74918501468501,-22.125731483549842,-56.50205207760288,28.614992878914585,1280.3956419071583,9.094947017729282e-13,5.115907697472721e-13,5.684341886080801e-13,9.947598300641403e-14,6.394884621840902e-14,5.684341886080802e-14,1.312101383108156e-13,1.1882858052767275e-12,180000.10554217838,3.847706999978982,True
111,A,Optimizer-A,-140.5190720216628,237.1432282129058,1746.3918692905963,43.74918501468501,-22.125731483549842,-56.50205207760288,26.30647170003843,1214.5730461389248,3.394063128210694e-07,-1.287778533301374e-07,-2.0069587236548614e-07,-3.682920635128539e-11,1.0919043447188415e-11,1.5636913985872525e-10,1.6101839600003697e-10,4.148002095896957e-07,180000.0000003942,48.44019469991326,True
112,T,ESPDI-T,231.78709416681608,35.74473382818615,552.9280403199598,-32.91343782098052,-5.07570138238497,-76.9647641241537,13.924808493909612,798.7136053412742,-6.461084813870477e-12,-1.0465608279086255e-12,-4.292727870218449e-11,-5.390132784555135e-13,-9.04571556548106e-14,-3.651939861626374e-12,3.6926118892047375e-12,4.3423405708368414e-11,180000.0,0.5850552000338212,True
112,T,Optimizer-T,231.78709416681608,35.74473382818615,552.9280403199598,-32.91343782098052,-5.07570138238497,-76.9647641241537,13.924808493909612,798.7136053417053,-7.548828229175797e-11,-1.1641854147370623e-11,-4.897557914773643e-10,4.178879464689089e-13,6.38378239159465e-14,2.7409186031945865e-12,2.773326593263853e-12,4.956760522931971e-10,180000.00000000003,21.919479400035925,True
112,A,ESPDI-A,-397.58481807586224,489.1684477642207,888.5897452405159,17.281174563824457,-25.38562374226953,-57.930158683364496,20.000977422393063,987.8404511782628,-3.410605131648481e-13,3.410605131648481e-13,-1.2789769243681803e-12,-8.526512829121202e-14,0.0,-1.9895196601282805e-13,2.1645329030274947e-13,1.3669039909031027e-12,180000.02251443823,3.802628400037065,True
112,A,Optimizer-A,-397.58481807586224,489.1684477642207,888.5897452405159,17.281174563824457,-25.38562374226953,-57.930158683364496,19.28873363195633,959.1018249744757,5.018397640466903e-08,-4.933077205793736e-08,7.5366635599039e-08,-1.2541079286165768e-12,8.496314762851398e-12,3.24998694622991e-10,3.251121524303486e-10,1.0311200861749753e-07,180000.00000245377,36.202434099977836,True
113,T,ESPDI-T,264.30802607246085,-175.1973200646738,950.4650864437756,-29.20440209536488,19.358220244875795,-102.46035936057676,17.83571148079641,1023.0392343912263,1.93437212320062e-13,-3.8034102234872635e-13,5.14556181951259e-12,-4.831898769985798e-13,2.9402522083721294e-13,-4.321390467687536e-12,4.3582495180912915e-12,5.163224156166101e-12,180000.0,0.5410150000825524,True
113,T,Optimizer-T,264.30802607246085,-175.1973200646738,950.4650864437756,-29.20440209536488,19.358220244875795,-102.46035936057676,17.83571148079641,1023.0392343917556,4.5245363011758855e-11,-2.999023251959443e-11,4.3015191408812825e-10,1.8207657603852567e-14,-1.199040866595169e-14,2.2382096176443156e-13,2.248802161608504e-13,4.335634049528692e-10,180000.00000000003,1.6812032000161707,True
113,A,ESPDI-A,-363.3917341884375,-235.74419528570246,1115.8954574239199,12.715659777566849,42.74360804398333,-77.8186026190311,21.061437732726567,1081.669556318755,4.547473508864641e-13,2.842170943040401e-14,-3.126388037344441e-13,0.0,7.105427357601002e-15,0.0,7.105427357601002e-15,5.525811870718252e-13,180000.00210848602,3.752710000029765,True
113,A,Optimizer-A,-363.3917341884375,-235.74419528570246,1115.8954574239199,12.715659777566849,42.74360804398333,-77.8186026190311,20.1036445305339,1051.6456510285443,1.9480673038562094e-08,-2.823580988104008e-08,5.244461931397382e-08,1.15615073070785e-10,-1.219913059458122e-10,1.8815882185663213e-10,2.5229440360420907e-10,6.266734138816834e-08,180000.0000042833,20.391918299952522,True
114,T,ESPDI-T,194.6157493716231,146.3018086009019,315.7034557530485,-35.04034562670773,-26.34147521842615,-55.87778468252124,11.008915624412653,631.460798410144,1.0027093033920104e-11,7.497070401551315e-12,4.7559189388351325e-11,-1.8199781959271633e-12,-1.3709172685949511e-12,-8.4515658360651e-12,8.753325075211414e-12,4.9179519666155494e-11,180000.0,0.41581200005020946,True
114,T,Optimizer-T,194.6157493716231,146.3018086009019,315.7034557530485,-35.04034562670773,-26.34147521842615,-55.87778468252124,11.008915624412653,631.4607984104732,8.029932274666862e-11,6.031464216960103e-11,3.7544101161302024e-10,-1.6355805598777806e-12,-1.233679824963474e-12,-7.688072400924284e-12,7.956352614120726e-12,3.8864095318768024e-10,180000.0,24.21592659992166,True
114,A,ESPDI-A,265.4280154122482,-382.35884268421137,1703.2964444006384,-1.0936393941037963,13.743391437842362,-72.86865839808621,27.19275103065751,1252.2402865652912,-1.1368683772161603e-13,-4.547473508864641e-13,1.7053025658242404e-12,-2.842170943040401e-14,-2.842170943040401e-14,2.2737367544323206e-13,2.308990589380062e-13,1.7685521454614042e-12,180000.04765564878,3.8031130000017583,True
114,A,Optimizer-A,265.4280154122482,-382.35884268421137,1703.2964444006384,-1.0936393941037963,13.743391437842362,-72.86865839808621,25.18143785832826,1186.0970658342267,-1.152721587613432e-08,3.35117628142639e-08,1.9850595833759144e-07,-6.833911214698674e-11,8.019629404998341e-11,-3.2592595289315796e-10,3.4253380358397163e-10,2.0164456463862365e-07,180000.00000424054,28.123540500062518,True
115,T,ESPDI-T,272.88185713195446,242.27998655358385,388.23575880109115,-43.63910548523518,-38.74527240944639,-60.86415693270644,12.380437699984393,710.1299838617197,-9.214468455560811e-12,-8.332490655847766e-12,-3.6894352834328584e-11,-1.6810546010770366e-12,-1.4776374568370443e-12,-6.819649012168583e-12,7.1775322830915956e-12,3.892980992134749e-11,180000.0,0.5513200999703258,True
115,T,Optimizer-T,272.88185713195446,242.27998655358385,388.23575880109115,-43.63910548523518,-38.74527240944639,-60.86415693270644,12.380437699984395,710.1299838621053,-1.1972112190505868e-10,-1.0637579705985445e-10,-5.001439262741769e-10,-3.312905505481467e-13,-2.957634137601417e-13,-1.3553602684623911e-12,1.4262646609686408e-12,5.251598844345164e-10,180000.0,22.927600200055167,True
115,A,ESPDI-A,97.64732420915243,159.7263250239654,1712.0253126057569,-37.95259185913919,-10.378791618943922,-87.45048914769987,26.268611938276145,1283.478821036948,5.684341886080801e-13,-1.4210854715202004e-13,-1.5347723092418164e-12,2.842170943040401e-14,-1.4210854715202004e-14,-1.9895196601282805e-13,2.0147363782652157e-13,1.6428141426124995e-12,180000.0658259303,3.9864958999678493,True
115,A,Optimizer-A,97.64732420915243,159.7263250239654,1712.0253126057569,-37.95259185913919,-10.378791618943922,-87.45048914769987,24.481396602691134,1229.5998502202583,-2.421187924523771e-07,-2.5865699893756395e-08,-2.348629308812633e-07,6.817213460408311e-11,1.9148904684129775e-11,4.459970170955785e-10,4.5158328107363855e-10,3.38306281927676e-07,180000.00000392235,19.735104199964553,True
116,T,ESPDI-T,-194.35029403666397,365.3433027878305,488.0752842460024,28.149378956279705,-52.91572688525689,-69.20198405412762,13.654897336736688,783.2317612956831,-2.1246649459325667e-12,4.4185156564385125e-12,1.5786993660580305e-11,-6.299131355413934e-12,1.1901868379737834e-11,4.546696699692099e-11,4.7419179818512936e-11,1.6530778886001397e-11,180000.0,0.753143300069496,True
116,T,Optimizer-T,-194.35029403666397,365.3433027878305,488.0752842460024,28.149378956279705,-52.91572688525689,-69.20198405412762,13.654897336736688,783.2317612961051,9.495093600264681e-11,-1.7843237998249606e-10,-6.850644496125824e-10,-7.331468765414684e-12,1.3789858144264144e-11,5.292122295941226e-11,5.517759021031095e-11,7.142598228914931e-10,180000.0,20.570433599990793,True
116,A,ESPDI-A,-277.4593318263707,223.7853761693932,1636.3700322364512,9.548633029501687,-42.08502349416495,-95.64528779364765,25.086587259794047,1267.395080475817,1.1368683772161603e-13,3.979039320256561e-13,1.1368683772161603e-13,0.0,5.684341886080802e-14,4.263256414560601e-14,7.105427357601002e-14,4.2915840113384717e-13,180000.04235211102,3.8719665999524295,True
